external_video_id,estimated_view_count,date,title,players,decade,agg_view_count,video_ids,video_titles,video_counts,num_videos,id,title_custom,type,team
_7S76yjxSWE,514105,19870304,Michael Jordan 1988: 59pts Vs. Detroit Pistons on CBS,Michael Jordan,1980,820138,SdmKXTUF4wE|MEfnu6Kla5Y|dY6YtBLelbI|5lP1NhJ1qxE,"Michael Jordan 1987: 61 pts. Vs. Pistons|MICHAEL JORDAN: 61 pts vs Detroit Pistons  (1987.03.04)|Michael Jordan 61 Points vs Detroit Pistons - Inhuman Plays! (March 4, 1987)|Michael Jordan - Legendary Dunk on Charles Jones! (Bulls vs Bullets 1987)",197650|79676|15851|12856,4,19870304-Michael Jordan,Jordan scores 59 against the Pistons,,chi
ISv1ybVi9L8,710178,19870416,Michael Jordan 1987: 61 pts Vs. Dominique Wilkins,"Michael Jordan,Dominique Wilkins",1980,710178,,,,0,19870416-Michael Jordan,Jordan scores 61 against the Hawks,,chi
yYNDWaEmqto,306948,19800516,Magic Johnson started at center (1980 NBA Finals G6),"Kareem Abdul-Jabbar,Magic Johnson",1980,694076,au7WJbus5BM|MeGy8sWHltw|fSblyqnR-nk|6Hyo1ugJ0IU|AMIC4zKK_nE,"Magic Johnson 42 pts,15 reb,7 ast, nba-finals 1980 lakers vs 76ers game 6|Magic Johnson Plays Center in 1980 Finals|Magic Johnson Starts at Center in 1980 NBA Finals|Magic Johnson 1980 Finals: 42pts, Gm 6 vs. 76ers|Kareem 40 pts vs. Sixers (Game 5, 1980 NBA finals)",145552|96083|68185|58864|18444,5,19800516-Kareem Abdul-Jabbar,Magic starts at center in the Finals,,phi|lal
dp-Z5z9p1dA,601687,19850201,Michael Jordan 1985: 31pts Vs. Dr. J and Barkley's 76'ers,"Julius Erving,Charles Barkley,Michael Jordan",1980,601687,,,,0,19850201-Julius Erving,Jordan scores 31 against the Sixers,,chi
DlbNaXnUV1w,332372,19870130,Charles BARKLEY vs Charles OAKLEY! 01.30.1987,"Charles Oakley,Charles Barkley",1980,532803,D5TYLPKYdgI|_m4Ogdz0NwE,"Michael Jordan vs Charles Barkley (1987.1.30)|Michael Jordan vs Charles Barkley - Superstar Clutch Duel & 89 Points Total ! (January 30, 1987)",161565|38866,2,19870130-Charles Oakley,Charles Barkley vs. Charles Oakley,,phi
6Z_xIU02xpw,236729,19841026,Michael Jordan - NBA Debut (26.10.1984),Michael Jordan,1980,464898,6WnIbSr5kRQ|vQ24DgmZ0_M,Michael Jordan's First Game at MSG (1984)|Michael Jordan's First Free Throw in NBA,217479|10690,2,19841026-Michael Jordan,Jordan's NBA debut,,chi
maS9smxRubI,352548,19860608,"Larry Bird's Greatest Game ""I should have quit right there""",Larry Bird,1980,444809,C3i9gt3UE0Q,Bird's Championship Triple Double (1986 Finals),92261,1,19860608-Larry Bird,Bird's Championship Triple Double,,bos
5ekqkRsziFo,413782,19841027,MICHAEL JORDAN: His second NBA game (1984.10.27),"LeBron James,Michael Jordan",1980,424453,Hl5mVi_XZHk,"Michael Jordan's (21pts/5asts/3stls) Second Game, Misses Game-Winner",10671,1,19841027-LeBron James,Jordan's 2nd NBA game,,chi
d-EPCcRRtLY,417431,19881220,Michael Jordan vs Magic Johnson (1988.12.20),"Magic Johnson,Michael Jordan",1980,417431,,,,0,19881220-Magic Johnson,Jordan and Magic square off,,chi|lal
P1C7FSrGKWw,386368,19870503,Last minutes of Julius Erving's NBA career,Julius Erving,1980,386368,,,,0,19870503-Julius Erving,Julius Erving's last game,,mil|phi
w5apHq0Jbx8,241241,19851026,Michael Jordan Dunks Almost Free Throw Line vs Pistons (RARE-1985),Michael Jordan,1980,315244,mktzcOPZPic|IPHk7n_lXIM,Michael Jordan | 1985-86 The Game Before Injury vs Pistons! Great 4th Qtr & Both Coaches Ejected!|Bill Laimbeer Floors Michael Jordan For The First Time & Coaches Goes Berserk!,44405|29598,2,19851026-Michael Jordan,Jordan dunks from near the free throw line,dk,chi
KHMf8iybAGA,288762,19870324,Michael Jordan 1987: 56pts Vs. Barkley & 76ers,"Michael Jordan,Charles Barkley",1980,314889,6-nB-EOseNY,Michael Jordan 56 pts vs. 76ers - 1987,26127,1,19870324-Michael Jordan,Jordan scores 56 points against the 76ers,,chi|phi
u7oHlAJ7Bi0,115318,19881116,"Michael Jordan (52pts, 24/29 FG) vs. Charles Barkley (42pts, 18/25 FG) (1988)","Charles Barkley,Michael Jordan",1980,310171,we7Opf6EJ8E|avgYapDEogk|PWVLuG9kL2E|t2ALaosUmk8|T2E1-iUZxh0,"Michael Jordan 52pts (FG 82.8%)|Charles Barkley 42pts, 11o.reb (1988.11.16)|Michael Jordan vs Charles Barkley LEGENDS Duel 1988.11.16 -Barkley With 42 Pts, MJ With 52!|Michael Jordan 52 pts vs. 76ers - 1988|Michael Jordan 52pts vs Charles Barkley 42/16 - Showdown In Philly ! (November 16, 1988)",66835|48224|43023|19616|17155,5,19881116-Charles Barkley,Jordan scores 52 vs. Barkley's 42,,chi|phi
OGIBqZkg0GY,239354,19860404,Julius Erving crushes the Celtics after a rare Larry Bird choke at the free throw line,"Larry Bird,Julius Erving",1980,239354,,,,0,19860404-Larry Bird,Bird misses rare free throw,,bos
beR74GOQPL4,124064,19841029,MICHAEL JORDAN: His third NBA game (37pts vs Bucks - 1984.10.29),Michael Jordan,1980,216758,Vkjye9Sj6uY|uNCptfhIrVA|gmVIPwMYZMs,Michael Jordan's 3rd NBA Game - 37 Points (22 Pts in 4th Qtr) & Sick Game Winning Plays - 1984|Michael Jordan Scores 37 Points vs. Milwaukee Bucks|Michael Jordan's 3rd NBA Game : 22 Points in the 4th Quarter & Sick Game Winning Plays!,42182|31217|19295,3,19841029-Michael Jordan,Jordan scores 37 in his third NBA game,,chi
yXOts9kaiLQ,215365,19860521,Ralph Sampson Shocks the Lakers with the Game Winner,Ralph Sampson,1980,215365,,,,0,19860521-Ralph Sampson,Ralph Sampson's game winner,gw,
60XIzix3PlE,133799,19890321,Bulls @ Lakers - March 1989. PG Jordan 16 assists,Michael Jordan,1980,194322,UTh-rgYnQWI,"Michael Jordan vs Magic Johnson - Point Guard Duel (March 21, 1989) MJ Checks Magic In Clutch !",60523,1,19890321-Michael Jordan,Jordan drops 16 assists against the Lakers,,chi
BQRYE-p1muA,88637,19880619,Isiah Thomas 25 points 3rd quarter sprained ankle NBA Finals 1988 vs Los Angeles Lakers,Isiah Thomas,1980,190266,c17tGKO40rs|KzgNoqHib78,"Detroit Pistons | Isiah Thomas Scores 25 in the 3rd vs Lakers - 1988 Playoffs|Isiah Thomas Full Highlights 1988 Finals at Lakers G6 - 43 Pts, 25 Pts in 3rd Qtr, Heroic Game",53100|48529,2,19880619-Isiah Thomas,Thomas scores 25 points in 3rd quarter with sprained ankle,,det
_hZauN4m9d0,120626,19861210,"Dominique Wilkins VS Michael Jordan | 'Nique 57 Points, MJ 41 | 12.10.86","Dominique Wilkins,Michael Jordan",1980,181022,ca3SKcmGE4E,Michael Jordan's Classic Jam On Tree Rollins,60396,1,19861210-Dominique Wilkins,Wilkins scores 57 against Jordan,,chi
wWV8N8QHYlg,149215,19890216,Michael Jordan's 39-Point Second Half vs the Bucks on 2/16/1989,Michael Jordan,1980,175788,0tBEDyO8ExY,Michael Jordan 50 pts vs. Bucks - MJ Game-winner - 1989,26573,1,19890216-Michael Jordan,Jordan scores 39 in the second half,,chi
-VlM1h5vwyY,160278,19860427,Tree Bites Man/Debut of Busty Heart,"Tree Rollins,Danny Ainge",1980,160278,,,,0,19860427-Tree Rollins,"""Tree Bites Man"" ",,
xvs74__JpAU,113589,19850222,"Celtics vs. Bulls - Feb 22, 1985 (Rookie Jordan and L. Bird)","Larry Bird,Michael Jordan",1980,147873,dZuIRKWRyuk|VpC2I0IRT8A,02.22.1985 - Rookie Michael Jordan vs Larry Bird! (MJ Great Effort for Saving the Game!)|02.22.85 - Larry Bird Out Duels Rookie Michael Jordan (Clutch Shots Clinic),24234|10050,2,19850222-Larry Bird,Rookie Jordan vs Bird,,chi|bos
ghx1UK3WpoA,107943,19880419,Michael Jordan OWNS Mark Jackson,"Mark Jackson,Michael Jordan",1980,146859,DMzhhugyTAo,"Bulls @ Knicks, April 1988. Jordan 47 points",38916,1,19880419-Mark Jackson,Michael Jordan's play on Mark Jackson,,chi
-enOYqF5Kwo,145498,19840612,"Larry Bird - Highlights vs Lakers 1984 Finals, Game 7","Larry Bird,Magic Johnson",1980,145498,,,,0,19840612-Larry Bird,"Larry Bird in the 1984 Finals, Game 4",,bos
rPricaq0gDM,124433,19890313,Michael Jordan Triple Double in 21 Minutes,Michael Jordan,1980,140141,m7B3iQFV9QE,"Michael Jordan - Triple Double In 21 Minutes ! (March 13, 1989)",15708,1,19890313-Michael Jordan,Jordan's Triple Double in 21 minutes,,chi
BNGa_VDKqSE,114889,19840405,4/5/84 Kareem Abdul-Jabbar (Lakers) New Scoring King,Kareem Abdul-Jabbar,1980,114889,,,,0,19840405-Kareem Abdul-Jabbar,Abdul-Jabbar becomes Lakers' new scoring king,,lol
NTfwcotRTg0,93411,19850127,Larry Bird buzzer beater vs Blazers 1985 (Johnny Most version),Larry Bird,1980,112692,9XripG6KMpI,Larry Bird crushes the Blazers at the buzzer,19281,1,19850127-Larry Bird,Bird hits buzzer beater against the Blazers,,bos|por
COiKFL3ky3M,109746,19861114,Larry Bird - 41/7/7 vs. Jordan's Bulls (1987),"Michael Jordan,Larry Bird",1980,109746,,,,0,19861114-Michael Jordan,Larry Bird scores 41 against the Bulls,,bos|chi
lTMF2MJZ9ac,89422,19880403,Michael Jordan 59pts (FG 77.8%),Michael Jordan,1980,109422,qbsplqVpptU,MICHAEL JORDAN:59 pts vs Detroit Pistons (1988.04.03),20000,1,19880403-Michael Jordan,Jordan scores 59 against the Pistons,,chi|det
GL71xgjs4I0,108426,19800127,Rookie Larry Bird (36pts/7rebs/4asts) vs. Clippers (1980),Larry Bird,1980,108426,,,,0,19800127-Larry Bird,Rookie Bird scores 36 against the Clippers,,bos
3D5x0Ve4pUk,67328,19870510,The Sleepy Floyd Game,Sleepy Floyd,1980,102835,BXjN61VKQi8,1987: Sleepy goes 51 against the Lakers,35507,1,19870510-Sleepy Floyd,"""The Sleepy Floyd Game""",,
jOgvF9AwCrg,74005,19880202,"02.02.88 - Michael Jordan (MVP) 39pts vs Kareem, Magic & Worthy ''Mike Tyson Gets Crazy''","Magic Johnson,James Worthy,Michael Jordan,Kareem Abdul-Jabbar",1980,99273,_tGWEwM0fUE,MICHAEL JORDAN: 39 pts (22 in the 4th Qtr) vs L.A.Lakers (1988.02.02) HD,25268,1,19880202-Magic Johnson,Jordan scores 22 in the 4th,,chi
2pnnyLhlz5g,91815,19850312,Bulls vs. Pistons 1984-85 - Rookie Jordan saves the day,Michael Jordan,1980,91815,,,,0,19850312-Michael Jordan,Rookie Jordan against the Pistons,,chi
yRyJMrnN2Q8,87484,19800320,"Pistons v. Celtics w/ rookie Larry Bird, Pete Maravich, Bob Ryan [3/20/1980]","Pete Maravich,Larry Bird",1980,87484,,,,0,19800320-Pete Maravich,Rookie Larry Bird vs. the Pistons,,chi
YAlvOfgNoP0,86738,19800511,Julius Erving Layup,Julius Erving,1980,86738,,,,0,19800511-Julius Erving,,,
vnGmWQG_EIc,81860,19880517,John Stockton (23pts/24asts - playoffs record/5stls) vs. Lakers (1988),"Magic Johnson,John Stockton",1980,81860,,,,0,19880517-Magic Johnson,Stockton scores 23 points and 24 assists,,uta
W4uLRX5e3UM,77830,19880621,Making History: NBA Finals 1988 Game 7 - Isiah vs Magic,"Isiah Thomas,Magic Johnson",1980,77830,,,,0,19880621-Isiah Thomas,"Thomas vs. Magic in Finals, Game 7",,det|lal
uihzw7lp-yA,77348,19891117,Magic Johnson (24pts/8rebs/24asts/6stls) vs. Nuggets (1989),Magic Johnson,1980,77348,,,,0,19891117-Magic Johnson,Magic scores 24 points and 24 assists against the Nuggets,,lal|den
_VZAVMzDDxQ,45082,19881109,Michael Jordan 52 Points & 9 Steals vs Boston Celtics! Amazing Moves & Dunks & Game Winner!,Michael Jordan,1980,76266,YHdEBsDZ7_A,NBA Record - Most Steals (8) in a Half - Michael Jordan,31184,1,19881109-Michael Jordan,Jordan has 8 steals in one half,,chi
qCNlrOu2Zu8,76213,19840606,"Larry Bird (29 pts, 21 rebs) vs Lakers 1984 Finals, Game 4 (BEST QUALITY)",Larry Bird,1980,76213,,,,0,19840606-Larry Bird,"Larry Bird scores 29 points, 21 rebounds in '84 Finals Game 4",,bos|lal
LvLbHwncEw0,74385,19880323,Michael Jordan ''Get Out of my Way!'' Dunk over Charles Barkley!,"Charles Barkley,Michael Jordan",1980,74385,,,,0,19880323-Charles Barkley,Jordan ''Get Out of my Way!'' Dunk,dk,chi
XbNXHJcxbjc,74324,19810501,Celtics@76ers - 80's Basketball At Its Best (1981 ECF Game 6),Larry Bird,1980,74324,,,,0,19810501-Larry Bird,"Celtics vs. 76ers, 1981 Conference Finals, Game 6",,bos|phi
aHsmmGo-yFc,72484,19840608,"The Heat Game - Larry Bird Celtics vs Lakers 1984 Finals, Game 5 - 98º",Larry Bird,1980,72484,,,,0,19840608-Larry Bird,"The ""Heat Game""",,bos|lal
o_wuzOVkRd8,52881,19841108,MICHAEL JORDAN:His first game in MSG (1984.11.08 New York),Michael Jordan,1980,71056,Kc3Zjb9rqaM,Michael Jordan Scores 33 Points in Win Over the Knicks,18175,1,19841108-Michael Jordan,,,
nAZ7ON5kaCQ,46115,19891115,Michael Jordan Sick Dunk Attempt on 7-4 Mark Eaton! (Bulls vs Jazz 1989),"Mark Eaton,Michael Jordan",1980,69643,-OeOilBBXu4,Karl Malone Elbows Michael Jordan! Bulls vs Jazz 1989 - Awesome Ending!,23528,1,19891115-Mark Eaton,Jordan attempts to dunk on 7 footer,dk,chi
B-U86VQSFHc,68913,19841225,Bernard King (60pts/5asts) vs. Nets (1984),Bernard King,1980,68913,,,,0,19841225-Bernard King,Bernard King scores 50 against the Nets,,njn
QcruaSZvIlo,39187,19871107,"Johnny Most Calls the End of Celtics-Bullets Double Overtime Game on Nov 7, 1987",Larry Bird,1980,62077,gdvwbVseiD4,Larry Bird caps a 47 point night with two clutch threes,22890,1,19871107-Larry Bird,Bird hits two clutch threes,,bos
CkhXEFNCRrc,61440,19880404,"Michael Jordan 59 Points vs Detroit Pistons - Unconcious Shooting ! (April 4, 1988)",Michael Jordan,1980,61440,,,,0,19880404-Michael Jordan,,,
lmOZmnTgtOs,61356,19870108,Bulls vs. Blazers: 1986-1987.  Jordan 53 points,Michael Jordan,1980,61356,,,,0,19870108-Michael Jordan,Jordan scores 53 against the Blazers,,chi|por
PzWF_dBNjJU,39214,19880219,Dominique Wilkins (38pts) & Doc Rivers (15pts/15asts) vs. Lakers (1988),"Dominique Wilkins,Doc Rivers",1980,60887,VqnHGZHbY3Q,Magic Johnson (29pts/11rebs/19asts) & James Worthy (38pts) vs. Hawks (1988),21673,1,19880219-Dominique Wilkins,Dominique scores 38 and Rivers has 15 pts/ 15ast,,lal
r09WtKVwaMU,38827,19810401,Bill Willoughby blocks Kareem Abdul-Jabbar's sky hook - 1981 Game 1 Rockets@Lakers,"Kareem Abdul-Jabbar,Bill Willoughby",1980,58020,lUNGfF1ZqZQ,"Kareem Abdul-Jabbar (27/17) vs Moses Malone (33/15), 1981 WC 1st Round game2, highlights",19193,1,19810401-Kareem Abdul-Jabbar,Bill Willoughby blocks Kareem,bk,lal|hou
V41lN-ou7FY,55002,19851020,Bill Laimbeer Very Hard Foul to Michael Jordan and Then... (Chuck Daly vs Stan Albeck),"Michael Jordan,Chuck Daly,Stan Albeck,Bill Laimbeer",1980,55002,,,,0,19851020-Michael Jordan,Laimbeer fouls Jordan hard,,det|chi
VX45kgRREbQ,53863,19840610,Larry Bird Vs Bernard King: 1984 ECSF Gm 6,"Larry Bird,Bernard King",1980,53863,,,,0,19840610-Larry Bird,Larry Bird vs Bernard King,,bos
wlbIWqqiizI,29662,19861121,Michael Jordan - 18 Points in a Row & Game Winner in Last 6 Mins.,Michael Jordan,1980,50942,eqXsk_dTr2c,11-21-1986 Chicago Bulls vs New York Knicks,21280,1,19861121-Michael Jordan,Jordan scores 18 straight and game winner,gw,chi
fBG8piN3r6E,50258,19850424,"Michael Jordan 1985 Playoffs: Gm 3 Vs. Bucks, 35pts (RARE)",Michael Jordan,1980,50258,,,,0,19850424-Michael Jordan,Jordan scores 35 in playoffs against Bucks,,chi|mil
UAh5iehk0hc,49957,19850604,"1985 NBA Finals, Gm 4: Larry Bird Dominates The 4th Quarter",Larry Bird,1980,49957,,,,0,19850604-Larry Bird,"Larry Bird Dominates the 4th, Finals Game 4",,bos
a2M3F8NlmG0,48052,19820530,Julius Erving dunks over Kareem Abdul-Jabbar,"Kareem Abdul-Jabbar,Julius Erving",1980,48052,,,,0,19820530-Kareem Abdul-Jabbar,Julius Erving dunks over Kareem Abdul-Jabbar,dk,phi|lal
AKU2u1Aj96w,45038,19890523,Michael Jordan Dunks on Bill Laimbeer From Near the Free Throw Line,"Bill Laimbeer,Michael Jordan",1980,45038,,,,0,19890523-Bill Laimbeer,Michael Jordan Dunks on Bill Laimbeer From Near Free Throw Line,dk,chi|det
n6ocu50urPo,24574,19861203,MICHAEL JORDAN: 45 pts vs Utah Jazz (1986.12.03) HD,Michael Jordan,1980,42941,rk9Zx_fSd6o,"Michael Jordan 45pts, 6stl (1986.12.3)",18367,1,19861203-Michael Jordan,Jordan's 45 pts vs. Utah Jazz,,chi
6LnES_kkHgY,42179,19831213,Isiah Thomas (47pts/17asts) vs. Nuggets (1983),Isiah Thomas,1980,42179,,,,0,19831213-Isiah Thomas,Thomas's 47 points and 17 assists vs. Nuggets,,det|den
rO0nB7_bVIY,42074,19871202,Michael Jordan 47 pts vs. Jazz - Amazing Dunk over Mel Turpin - 1987,"Michael Jordan,Melvin Turpin",1980,42074,,,,0,19871202-Michael Jordan,Jordan's dunk over Mel Turpin,,chi
qasG-P9TnpU,40302,19890502,Manute Bol Makes a Clutch Playoffs Three,Manute Bol,1980,40302,,,,0,19890502-Manute Bol,Manute Bol Makes a Clutch Playoffs Three,,
UkSKRRAr4hE,40073,19860218,Alvin Robertson Notches a Quadruple-Double,Alvin Robertson,1980,40073,,,,0,19860218-Alvin Robertson,Alvin Robertson Notches a Quadruple-Double,,
VUGfFKY0VXQ,39882,19880212,Larry Bird beats Dallas in the last seconds with a long three,Larry Bird,1980,39882,,,,0,19880212-Larry Bird,Larry Bird beats Dallas in with a long three,gw,bos
WIOvcpY7jIA,39163,19861103,Michael Jordan vs Karl Malone Dunking Duel (11.3.1986),"Karl Malone,Michael Jordan",1980,39163,,,,0,19861103-Karl Malone,Michael Jordan vs Karl Malone Dunking Duel,,chi|uta
HeoMSFqWhOY,38107,19850212,"Michael Jordan 49 pts vs. Pistons - ""Freeze-Out Revenge"" Game - 1985","Michael Jordan,Isiah Thomas",1980,38107,,,,0,19850212-Michael Jordan,"""Freeze-Out Revenge"" Game",,chi|uta
ihscgOuMSUo,37833,19881229,Bulls vs. Knicks 1988-89. Jordan 37pts/9rbs,Michael Jordan,1980,37833,,,,0,19881229-Michael Jordan,Jordan's 37 points vs. the Knicks,,chi|nyk
sS4ndgaNT4w,35375,19880219,Spud Webb (6pts/11asts) vs. Lakers (1988),Spud Webb,1980,35375,,,,0,19880219-Spud Webb,Spud Webb vs. Lakers,,lal
OEbAQaLHT1E,35055,19860122,"22.01.1986.- Lakers@Celtics: Larry Bird 22/12/7, Great Bill Walton, GOAT Team","Bill Walton,Larry Bird",1980,35055,,,,0,19860122-Bill Walton,Larry Bird's 22/12/7,,bos
OEMbEanJdXc,34994,19810503,"Larry Bird (23pt, 11reb, 5ast, 5stl, 3blk) vs 76ers 1981, Game 7 (Best Quality)",Larry Bird,1980,34994,,,,0,19810503-Larry Bird,Bird near 5x5 against the 76ers,,bos|phi
3qJiBVc4OT8,34032,19890218,Dennis Rodman (32pts/21rebs/3blks) vs. Warriors (1989),"Dennis Rodman,Isiah Thomas",1980,34032,,,,0,19890218-Dennis Rodman,Rodman scores 31 points and grabs 21 rebounds,,gsw|det
aDk9y0Vul5A,33080,19810505,Larry Bird - 18/21/9 (1981 Finals - Game 1),Larry Bird,1980,33080,,,,0,19810505-Larry Bird,Bird in Game 1 of the Finals,,bos
-cFNDqLrf90,32172,19880517,Mark Eaton:  Dunk Vs Kareem Abdul-Jabbar,"Kareem Abdul-Jabbar,Mark Eaton",1980,32172,,,,0,19880517-Kareem Abdul-Jabbar,Eaton's dunk vs. Abdul-Jabbar,dk,lal
bGsQEB-rl9E,31942,19870328,"Michael Jordan 56pts, 8stl (3.24.1987)",Michael Jordan,1980,31942,,,,0,19870328-Michael Jordan,Jordan's 56 points and 8 steals,,chi
